,country,year,population,gdp,co2,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,consumption_co2
46491,Turkey,1988,52275892.0,435876986880.0,124.728,143.14,2115.715,8327.478,980.631,0.0,4.932,6435.45,987.011,0.0,0.0
46492,Turkey,1989,53305236.0,443256143872.0,137.57,153.364,2253.285,8488.24,1039.354,0.0,10.406,6458.643,1050.161,0.0,0.0
46493,Turkey,1990,54324140.0,486761168896.0,151.665,163.809,2404.949,8667.861,1109.608,0.22,18.053,6486.599,1110.28,2.979,215.669
46494,Turkey,1991,55321172.0,499938033664.0,158.141,175.829,2563.09,8841.098,1184.612,0.484,27.197,6501.695,1169.069,5.898,213.997
46495,Turkey,1992,56302040.0,538702184448.0,164.061,189.095,2727.151,9017.616,1259.689,0.737,37.124,6514.152,1232.315,8.192,249.865
46496,Turkey,1993,57296008.0,591946448896.0,171.134,202.143,2898.285,9217.879,1330.25,0.968,48.211,6543.281,1305.451,11.262,231.542
46497,Turkey,1994,58310244.0,569082576896.0,167.561,215.637,3065.846,9392.657,1398.83,1.187,59.559,6550.5,1376.081,14.552,210.322
46498,Turkey,1995,59305492.0,620396806144.0,181.482,229.769,3247.328,9572.968,1470.056,1.396,74.0,6549.327,1454.137,17.969,223.94
46499,Turkey,1996,60293784.0,675112419328.0,199.583,244.431,3446.91,9767.933,1552.686,1.604,90.821,6544.71,1536.257,21.111,210.248
46500,Turkey,1997,61277420.0,738354659328.0,212.037,259.536,3658.948,9997.814,1643.165,1.811,111.609,6562.554,1618.156,24.672,224.249
46501,Turkey,1998,62242200.0,773998837760.0,212.07,274.828,3871.018,10222.672,1737.156,2.005,133.267,6575.341,1695.627,28.135,226.605
46502,Turkey,1999,63185620.0,745796272128.0,207.858,289.418,4078.875,10428.771,1821.392,2.183,159.984,6573.583,1774.503,31.395,228.384
46503,Turkey,2000,64113548.0,807550844928.0,229.858,304.601,4308.734,10668.229,1919.932,2.351,190.103,6583.182,1857.117,34.629,252.159
46504,Turkey,2001,65072016.0,753326817280.0,213.483,319.688,4522.217,10902.048,2004.436,2.506,222.681,6603.518,1935.262,37.644,202.016
46505,Turkey,2002,65988664.0,818938118144.0,221.148,335.202,4743.366,11117.993,2091.678,2.654,257.447,6598.314,2015.517,40.868,222.081
46506,Turkey,2003,66867324.0,872922415104.0,236.683,351.223,4980.049,11394.211,2183.674,2.799,300.64,6637.849,2097.377,44.336,245.243
46507,Turkey,2004,67785080.0,957900849152.0,244.689,368.431,5224.737,11655.68,2277.047,2.939,345.007,6654.63,2183.219,48.093,277.277
46508,Turkey,2005,68704712.0,1046618898432.0,264.769,387.548,5489.506,11911.033,2379.123,3.081,399.866,6645.214,2267.666,52.223,302.849
46509,Turkey,2006,69601328.0,1128341831680.0,282.267,408.388,5771.773,12161.532,2490.698,3.216,462.032,6613.447,2350.75,56.689,327.168
46510,Turkey,2007,70468864.0,1191689584640.0,313.578,431.168,6085.351,12437.518,2616.741,3.349,534.037,6575.854,2438.616,61.439,363.345
46511,Turkey,2008,71320728.0,1213760274432.0,310.532,456.018,6395.883,12709.944,2739.609,3.484,605.586,6537.749,2525.496,65.69,350.209
46512,Turkey,2009,72225648.0,1155016556544.0,316.319,483.057,6712.203,12999.956,2869.966,3.622,676.946,6511.441,2609.236,69.375,324.565
46513,Turkey,2010,73195352.0,1276138618880.0,316.036,513.034,7028.239,13270.01,2999.582,3.778,748.6,6465.458,2689.759,73.485,352.06
46514,Turkey,2011,74173856.0,1403985592320.0,341.862,544.488,7370.101,13582.596,3134.824,3.929,834.648,6436.183,2773.956,78.256,385.959
46515,Turkey,2012,75277440.0,1441915600896.0,355.883,575.86,7725.984,13908.69,3276.434,4.072,921.742,6406.394,2863.684,84.192,398.121
46516,Turkey,2013,76576120.0,1510231769088.0,347.153,609.773,8073.137,14236.058,3401.856,4.218,1008.434,6386.608,2958.041,90.815,387.043
46517,Turkey,2014,78112064.0,1570585313280.0,363.866,644.271,8437.003,14575.925,3532.161,4.364,1101.971,6362.609,3057.038,97.198,399.609
46518,Turkey,2015,79646176.0,1637835079680.0,384.33,678.712,8821.333,14942.266,3670.955,4.518,1198.408,6344.619,3165.681,103.059,412.67
46519,Turkey,2016,81019400.0,1498503446528.0,405.305,716.24,9226.639,15328.554,3822.586,4.676,1290.26,6325.603,3283.528,109.347,419.303
46520,Turkey,2017,82089824.0,1610456629248.0,430.22,755.709,9656.858,15741.406,3980.524,4.833,1395.15,6308.236,3404.294,116.349,442.208
46521,Turkey,2018,82809304.0,1655984226304.0,422.569,795.122,10079.428,16148.587,4143.563,5.008,1490.631,6292.847,3521.961,123.142,426.939
46522,Turkey,2019,83481688.0,0.0,401.72,827.471,10481.146,16536.492,4308.535,5.19,1573.772,6279.033,3636.821,129.357,395.553
46523,Turkey,2020,84135432.0,0.0,413.433,868.284,10894.58,16937.689,4467.166,5.386,1665.989,6266.795,3752.102,135.654,402.119
46524,Turkey,2021,84775408.0,0.0,446.204,912.679,11340.784,17373.158,4629.728,5.581,1780.385,6256.061,3870.462,141.951,0.0
47885,United Kingdom,1970,55650160.0,954756366336.0,652.577,207.089,50847.98,48589.961,47538.27,4.683,49.53,1322.704,3048.409,0.0,0.0
47886,United Kingdom,1971,55875904.0,975018065920.0,660.388,215.838,51508.367,49243.57,47879.688,8.134,86.756,1315.926,3317.951,0.0,0.0
47887,United Kingdom,1972,56057324.0,1009534173184.0,648.026,224.761,52156.395,49884.012,48172.844,12.077,139.415,1308.341,3607.299,0.0,0.0
47888,United Kingdom,1973,56166632.0,1077433270272.0,659.577,234.644,52815.969,50535.746,48468.707,17.005,196.409,1300.5,3899.21,0.0,0.0
47889,United Kingdom,1974,56233776.0,1062802292736.0,617.184,243.443,53433.156,51144.762,48732.078,22.427,264.57,1292.329,4170.635,0.0,0.0
47890,United Kingdom,1975,56266852.0,1061564055552.0,603.247,251.799,54036.402,51740.168,49008.281,28.341,335.952,1284.488,4412.03,0.0,0.0
47891,United Kingdom,1976,56263232.0,1085394059264.0,598.526,259.608,54634.93,52330.594,49283.246,34.255,409.991,1276.391,4647.828,0.0,0.0
47892,United Kingdom,1977,56244844.0,1108973453312.0,604.362,267.258,55239.289,52926.93,49554.336,40.626,489.001,1268.367,4888.067,0.0,0.0
47893,United Kingdom,1978,56240768.0,1148502802432.0,604.714,275.139,55844.004,53523.879,49813.484,49.222,570.524,1260.599,5135.635,0.0,0.0
47894,United Kingdom,1979,56265152.0,1180113305600.0,644.513,283.13,56488.516,54163.152,50095.055,61.713,659.718,1255.36,5388.899,0.0,0.0
47895,United Kingdom,1980,56326328.0,1160744140800.0,579.035,290.465,57067.551,54733.723,50355.777,69.741,748.141,1246.896,5603.43,0.0,0.0
47896,United Kingdom,1981,56395848.0,1145637961728.0,560.555,296.769,57628.105,55285.559,50617.191,77.717,837.748,1238.176,5798.679,0.0,0.0
47897,United Kingdom,1982,56450132.0,1163414863872.0,548.24,303.192,58176.348,55824.379,50861.945,85.225,931.062,1228.759,5994.924,0.0,0.0
47898,United Kingdom,1983,56501616.0,1204671086592.0,545.485,309.831,58721.832,56361.551,51109.18,92.384,1028.23,1220.442,6182.208,0.0,0.0
47899,United Kingdom,1984,56568252.0,1234772426752.0,529.108,316.511,59250.941,56884.465,51286.738,98.84,1127.84,1214.25,6421.011,0.0,0.0
47900,United Kingdom,1985,56643040.0,1278428446720.0,559.627,323.124,59810.566,57435.887,51521.051,103.874,1235.781,1206.042,6626.736,0.0,0.0
47901,United Kingdom,1986,56721912.0,1334598565888.0,568.554,329.774,60379.121,57995.902,51769.539,107.71,1344.048,1197.505,6828.049,0.0,0.0
47902,United Kingdom,1987,56826320.0,1398100983808.0,571.668,336.871,60950.789,58578.23,52028.836,111.748,1451.557,1208.167,7021.776,0.0,0.0
47903,United Kingdom,1988,56952648.0,1467801403392.0,570.294,345.059,61521.086,59145.961,52278.617,111.748,1557.42,1205.603,7228.239,0.0,0.0
47904,United Kingdom,1989,57076096.0,1499837497344.0,581.576,353.417,62102.66,59721.785,52524.512,111.748,1662.13,1199.85,7450.851,0.0,0.0
47905,United Kingdom,1990,57210444.0,1505692221440.0,601.945,360.712,62704.602,60316.586,52777.203,118.535,1775.648,1192.705,7668.651,3.856,669.174
47906,United Kingdom,1991,57359452.0,1487460892672.0,609.413,366.706,63314.02,60917.684,53030.824,124.796,1897.341,1184.388,7887.042,7.308,676.456
47907,United Kingdom,1992,57509240.0,1491383222272.0,593.846,372.163,63907.863,61491.043,53268.57,131.24,2019.637,1163.906,8105.488,10.764,692.759
47908,United Kingdom,1993,57647464.0,1527375331328.0,579.613,377.688,64487.473,62051.676,53476.258,137.875,2157.228,1144.927,8324.651,13.776,657.614
47909,United Kingdom,1994,57785900.0,1585210327040.0,574.017,384.056,65061.492,62611.039,53671.633,145.301,2302.683,1130.271,8540.388,17.432,649.833
47910,United Kingdom,1995,57930364.0,1623418994688.0,566.159,390.34,65627.648,63173.719,53853.332,153.642,2456.937,1126.79,8751.982,21.417,645.625
47911,United Kingdom,1996,58078584.0,1663252430848.0,586.761,396.757,66214.414,63763.445,54026.402,162.349,2634.479,1129.758,8968.875,25.548,674.074
47912,United Kingdom,1997,58250192.0,1713664294912.0,562.708,403.467,66777.117,64321.973,54181.129,169.56,2817.366,1125.581,9176.619,28.976,672.887
47913,United Kingdom,1998,58438320.0,1766690914304.0,568.544,410.306,67345.664,64875.129,54335.223,177.008,3008.727,1110.192,9381.552,32.85,696.918
47914,United Kingdom,1999,58635204.0,1822988828672.0,561.65,416.836,67907.312,65420.551,54473.531,183.179,3213.959,1093.96,9583.216,36.591,682.952
47915,United Kingdom,2000,58850044.0,1889457799168.0,569.034,423.168,68476.344,65979.805,54617.977,189.625,3424.09,1084.178,9781.454,40.034,746.593
47916,United Kingdom,2001,59092016.0,1939162398720.0,577.971,429.012,69054.312,66547.438,54771.512,196.118,3634.25,1073.845,9980.104,43.323,728.067
47917,United Kingdom,2002,59355688.0,1983811813376.0,560.273,435.0,69614.594,67098.992,54913.199,202.296,3841.28,1065.125,10176.234,46.578,737.184
47918,United Kingdom,2003,59649800.0,2050645557248.0,571.619,440.868,70186.211,67664.562,55066.305,207.859,4049.743,1059.079,10370.632,50.803,750.038
47919,United Kingdom,2004,59995852.0,2100502593536.0,573.43,446.845,70759.641,68233.711,55213.965,213.478,4261.477,1054.792,10568.584,55.289,762.219
47920,United Kingdom,2005,60383740.0,2160945659904.0,570.338,452.786,71329.977,68836.688,55362.0,219.469,4466.915,1087.439,10769.032,59.777,751.458
47921,United Kingdom,2006,60803700.0,2212969054208.0,567.846,458.679,71897.828,69415.641,55522.84,224.741,4661.041,1098.541,10966.215,64.305,755.932
47922,United Kingdom,2007,61260680.0,2267379924992.0,559.566,464.796,72457.391,69981.578,55673.684,230.158,4857.561,1104.916,11162.375,68.814,754.217
47923,United Kingdom,2008,61742152.0,2251038392320.0,544.932,470.0,73002.32,70526.406,55812.906,234.908,5060.216,1104.806,11351.175,73.118,722.511
47924,United Kingdom,2009,62243384.0,2151646494720.0,494.108,473.722,73496.43,71016.734,55926.727,239.789,5248.286,1101.032,11531.439,76.466,630.96
47925,United Kingdom,2010,62760048.0,2190775025664.0,511.905,477.514,74008.328,71524.391,56044.758,244.527,5450.213,1096.782,11711.287,80.035,680.19
47926,United Kingdom,2011,63286360.0,2221719158784.0,469.713,481.61,74478.055,71993.367,56161.906,248.98,5618.449,1096.049,11883.347,83.753,614.538
47927,United Kingdom,2012,63808728.0,2250912301056.0,487.477,485.334,74965.523,72486.234,56309.914,252.626,5776.688,1101.435,12053.635,87.327,638.453
47928,United Kingdom,2013,64302296.0,2293924888576.0,477.611,489.364,75443.133,72968.609,56452.371,256.842,5934.311,1106.198,12219.392,90.858,620.4
47929,United Kingdom,2014,64773504.0,2363952726016.0,438.807,493.578,75881.938,73408.078,56567.805,261.278,6078.803,1106.858,12385.902,94.577,598.352
47930,United Kingdom,2015,65224368.0,2415783051264.0,422.461,497.972,76304.398,73839.258,56659.352,265.919,6226.702,1115.578,12556.675,97.784,591.012
47931,United Kingdom,2016,65655204.0,2460057337856.0,399.43,502.525,76703.836,74246.75,56707.18,270.477,6392.444,1123.639,12730.605,100.605,575.488
47932,United Kingdom,2017,66064808.0,2506603626496.0,387.367,506.935,77091.203,74639.758,56746.305,274.779,6554.142,1129.281,12905.456,103.584,548.162
47933,United Kingdom,2018,66432996.0,2540210225152.0,379.73,511.299,77470.93,75024.758,56779.586,279.255,6715.627,1134.558,13078.543,106.621,535.782
47934,United Kingdom,2019,66778660.0,0.0,364.753,515.747,77835.68,75395.086,56804.098,283.538,6874.948,1140.127,13247.538,109.814,514.139
47935,United Kingdom,2020,67059472.0,0.0,326.263,519.647,78161.945,75727.07,56826.91,286.981,7024.368,1145.843,13391.52,112.524,464.667
47936,United Kingdom,2021,67281040.0,0.0,346.773,523.547,78508.719,76080.102,56850.594,290.455,7183.232,1152.108,13545.631,115.259,0.0
48107,United States,1970,200328336.0,4912635707392.0,4339.686,916.766,154324.578,271822.438,90342.484,677.345,17720.414,117668.039,44358.469,309.097,0.0
48108,United States,1971,202907920.0,5065682190336.0,4365.465,952.275,158690.031,276454.281,91449.891,692.606,18817.342,117934.414,46455.773,322.153,0.0
48109,United States,1972,205238384.0,5334296952832.0,4573.015,988.799,163263.047,281257.531,92574.727,705.914,19933.016,118164.656,48724.945,335.65,0.0
48110,United States,1973,207314768.0,5637203296256.0,4785.048,1025.716,168048.094,286238.375,93795.375,719.1,21107.873,118360.469,51050.305,349.733,0.0
48111,United States,1974,209277968.0,5621366128640.0,4621.046,1062.522,172669.156,291057.125,94994.664,728.0,22242.09,118558.172,53277.77,364.109,0.0
48112,United States,1975,211274544.0,5605795299328.0,4478.226,1092.985,177147.375,295717.562,96189.695,735.112,23284.592,118740.383,55468.121,376.872,0.0
48113,United States,1976,213270032.0,5899591090176.0,4747.762,1125.355,181895.141,300655.688,97470.867,742.451,24347.398,118930.727,57818.703,390.369,0.0
48114,United States,1977,215437408.0,6166912434176.0,4889.607,1159.334,186784.75,305858.906,98786.586,749.713,25388.455,119244.336,60297.012,403.645,0.0
48115,United States,1978,217881440.0,6518624223232.0,4941.362,1194.95,191726.109,311048.406,100100.766,757.836,26433.684,119492.492,62821.656,417.215,0.0
48116,United States,1979,220463104.0,6740172079104.0,5008.579,1230.891,196734.688,316290.438,101528.227,766.703,27514.17,119725.922,65263.547,431.151,0.0
48117,United States,1980,223140016.0,6743208230912.0,4808.521,1263.812,201543.203,321361.812,102982.016,773.394,28572.223,119988.781,67507.992,443.767,0.0
48118,United States,1981,225654000.0,6911865389056.0,4686.369,1295.774,206229.562,326301.594,104484.953,778.626,29604.312,120242.188,69609.602,456.31,0.0
48119,United States,1982,228001424.0,6782206869504.0,4447.256,1324.215,210676.828,330998.938,105934.039,783.616,30565.215,120492.289,71604.055,465.699,0.0
48120,United States,1983,230389968.0,7066236747776.0,4429.374,1354.655,215106.203,335690.344,107438.836,788.705,31466.307,120754.297,73582.102,475.601,0.0
48121,United States,1984,232766288.0,7581108011008.0,4662.142,1387.57,219768.344,340621.75,109054.938,794.495,32428.559,121023.602,75616.625,486.164,0.0
48122,United States,1985,235146176.0,7874871820288.0,4652.58,1419.278,224420.922,345551.188,110709.961,799.595,33355.074,121300.422,77640.445,496.579,0.0
48123,United States,1986,237512784.0,8146027806720.0,4663.37,1452.131,229084.297,350434.438,112345.695,804.838,34222.941,121520.297,79752.5,506.188,0.0
48124,United States,1987,239853168.0,8432566927360.0,4825.651,1485.107,233909.938,355510.031,114055.18,811.47,35145.914,121770.258,81895.602,516.677,0.0
48125,United States,1988,242287808.0,8787203194880.0,5050.476,1518.355,238960.422,360825.406,115847.906,819.113,36110.285,122035.203,84136.711,528.047,0.0
48126,United States,1989,244954096.0,9091291283456.0,5132.134,1551.619,244092.547,366222.5,117661.047,826.708,37137.238,122300.148,86376.445,539.489,0.0
48127,United States,1990,248083728.0,9250378088448.0,5122.496,1585.103,249215.062,371626.844,119476.117,872.815,38160.699,122581.977,88555.938,564.38,5047.884
48128,United States,1991,251560192.0,9243499429888.0,5064.987,1617.84,254280.047,376923.625,121273.898,918.152,39203.727,122813.758,90677.703,588.715,4962.093
48129,United States,1992,255175328.0,9572148314112.0,5175.22,1650.833,259455.25,382277.344,123091.422,963.373,40284.395,122992.273,92852.352,612.881,5148.217
48130,United States,1993,258779760.0,9834941382656.0,5274.363,1685.671,264729.625,387712.219,124971.305,1007.796,41394.035,123152.797,95034.398,636.417,5208.202
48131,United States,1994,262273584.0,10232022433792.0,5365.579,1721.981,270095.219,393284.438,126865.898,1052.819,42531.508,123359.445,97261.883,661.119,5310.463
48132,United States,1995,265660560.0,10510263123968.0,5427.798,1759.057,275523.0,398807.812,128780.055,1096.305,43718.207,123455.0,99480.617,688.76,5371.032
48133,United States,1996,268984352.0,10909166600192.0,5616.431,1796.365,281139.438,404499.625,130774.672,1138.507,44924.992,123530.367,101787.172,717.722,5538.584
48134,United States,1997,272395424.0,11398757220352.0,5691.865,1834.926,286831.281,410286.938,132814.703,1180.988,46139.473,123625.852,104114.523,746.691,5643.258
48135,United States,1998,275835008.0,11906028929024.0,5737.129,1874.387,292568.438,416132.188,134878.828,1221.192,47331.074,123733.977,106486.336,776.613,5807.569
48136,United States,1999,279181568.0,12463818932224.0,5810.332,1914.626,298378.75,422087.5,136944.188,1261.246,48530.18,123878.922,108921.789,806.733,5985.869
48137,United States,2000,282398560.0,12973842104320.0,6016.351,1956.071,304395.094,428234.875,139109.797,1301.477,49782.508,124009.945,111411.578,833.681,6244.75
48138,United States,2001,285470496.0,13100471287808.0,5911.988,1997.684,310307.094,434186.719,141210.484,1341.619,50981.941,124049.812,113915.125,860.244,6168.974
48139,United States,2002,288350240.0,13334491430912.0,5952.699,2040.848,316259.781,440142.344,143316.078,1382.087,52220.949,124052.711,116412.711,887.132,6295.762
48140,United States,2003,291109824.0,13708808945664.0,6015.804,2084.197,322275.594,446205.125,145461.562,1422.314,53422.812,124099.711,118971.82,912.898,6488.18
48141,United States,2004,293947872.0,14227881328640.0,6117.963,2130.083,328393.562,452300.156,147627.672,1463.099,54628.047,124076.773,121604.102,940.556,6623.224
48142,United States,2005,296842656.0,14703731408896.0,6137.604,2176.277,334531.156,458463.125,149817.312,1504.214,55815.668,124102.133,124248.344,969.349,6729.185
48143,United States,2006,299753088.0,15095884152832.0,6057.163,2223.128,340588.344,464480.594,151970.828,1545.959,56989.453,124062.453,126859.164,999.8,6716.711
48144,United States,2007,302743392.0,15364464312320.0,6135.287,2268.637,346723.625,470555.719,154147.297,1588.187,58237.574,124002.289,129452.742,1029.184,6651.805
48145,United States,2008,305694912.0,15319731011584.0,5918.869,2310.052,352642.5,476454.875,156283.766,1632.037,59490.801,123982.578,131868.172,1057.647,6327.503
48146,United States,2009,308512032.0,14894294368256.0,5482.978,2339.667,358125.469,481876.75,158156.438,1674.872,60722.551,123921.469,134148.625,1083.3,5784.665
48147,United States,2010,311182848.0,15270622003200.0,5681.392,2371.116,363806.844,487546.125,160139.422,1720.111,62013.066,123909.445,136448.984,1114.153,5971.111
48148,United States,2011,313876608.0,15509302018048.0,5546.629,2403.325,369353.5,493009.188,162012.359,1769.696,63323.543,123825.875,138700.75,1143.802,5822.865
48149,United States,2012,316651328.0,15849635184640.0,5345.454,2438.595,374698.938,498364.125,163670.891,1822.79,64695.625,123835.359,140896.531,1174.525,5656.314
48150,United States,2013,319375168.0,16108428984320.0,5480.926,2474.964,380179.875,503825.031,165391.141,1881.63,66105.992,123815.352,143120.75,1205.387,5743.123
48151,United States,2014,322033952.0,16482662612992.0,5528.871,2514.403,385708.719,509386.781,167101.516,1945.801,67541.008,123848.219,145368.188,1237.812,5842.337
48152,United States,2015,324607776.0,16902578503680.0,5376.578,2554.31,391085.312,514785.906,168580.516,2010.911,69017.0,123870.789,147653.516,1269.057,5795.042
48153,United States,2016,327210208.0,17162557194240.0,5251.757,2593.75,396337.094,520098.969,169928.312,2065.469,70498.711,123932.094,149953.125,1297.701,5663.945
48154,United States,2017,329791232.0,17596283879424.0,5210.958,2634.073,401548.031,525375.875,171236.781,2124.714,71959.109,123998.047,152267.797,1325.543,5635.312
48155,United States,2018,332140032.0,18140645818368.0,5376.657,2673.044,406924.688,530833.5,172493.0,2197.501,73577.82,124078.984,154633.078,1350.237,5804.678
48156,United States,2019,334319680.0,0.0,5259.144,2713.94,412183.812,536187.0,173563.719,2285.884,75251.828,124173.359,156991.906,1376.548,5692.483
48157,United States,2020,335942016.0,0.0,4715.691,2754.627,416899.531,541007.438,174442.688,2353.569,76905.508,124278.117,159041.234,1401.88,5197.398
48158,United States,2021,336997632.0,0.0,5007.336,2795.831,421906.844,546127.562,175444.984,2421.253,78542.547,124390.891,161275.016,1427.211,0.0
50030,World,1970,3695390208.0,21814451372032.0,14898.716,4259.312,424491.75,916418.562,294635.906,2551.986,23889.906,496489.344,98580.234,574.407,0.0
50031,World,1971,3770163200.0,0.0,15505.496,4562.657,439997.219,936509.875,300335.719,2873.414,25823.219,501075.219,105783.156,619.069,0.0
50032,World,1972,3844800768.0,0.0,16228.729,4884.205,456225.969,957329.188,306029.312,3220.284,27875.258,505665.719,113549.773,667.141,0.0
50033,World,1973,3920251392.0,0.0,17086.193,5224.716,473312.156,978862.938,311891.406,3622.425,30079.148,510113.312,121775.711,718.768,0.0
50034,World,1974,3995516928.0,0.0,17017.477,5565.749,490329.625,1000201.375,317757.188,4013.772,32338.146,514434.281,129883.609,771.156,0.0
50035,World,1975,4069437184.0,0.0,17054.627,5904.866,507384.25,1021626.062,323794.312,4350.458,34593.691,518804.312,137922.625,818.325,0.0
50036,World,1976,4142505728.0,0.0,17991.887,6259.012,525376.188,1043922.812,330058.281,4745.848,36980.539,523109.156,146464.125,868.342,0.0
50037,World,1977,4215772416.0,0.0,18502.846,6629.88,543879.0,1066832.875,336475.969,5127.291,39421.625,527516.312,155306.188,918.034,0.0
50038,World,1978,4289657600.0,0.0,19077.193,7024.572,562956.188,1090133.375,343007.75,5517.44,41971.969,531739.688,164465.328,969.109,0.0
50039,World,1979,4365582848.0,0.0,19618.463,7424.449,582574.688,1113811.375,349848.031,5877.571,44660.969,535799.188,173742.031,1021.573,0.0
50040,World,1980,4444007936.0,31880978104320.0,19501.264,7827.069,602075.875,1137397.25,356872.188,6194.006,47419.066,539883.812,182693.812,1069.776,0.0
50041,World,1981,4524627456.0,0.0,19036.117,8229.816,621112.062,1160825.125,363877.062,6431.169,50213.418,544275.625,191244.109,1116.447,0.0
50042,World,1982,4607984640.0,0.0,18884.486,8630.754,639996.5,1184118.5,371003.594,6666.744,52944.691,548684.5,199589.281,1161.461,0.0
50043,World,1983,4691884032.0,0.0,19006.539,9040.631,659003.062,1207929.875,378317.781,6879.591,55705.23,553489.312,207850.094,1209.729,0.0
50044,World,1984,4775836160.0,0.0,19664.754,9458.334,678667.812,1232900.75,385986.562,7066.342,58715.656,558795.375,216178.938,1261.966,0.0
50045,World,1985,4861730816.0,0.0,20325.486,9881.106,698993.25,1258306.5,394204.375,7247.789,61837.059,563875.812,224505.703,1317.238,0.0
50046,World,1986,4950063104.0,0.0,20627.359,10321.455,719620.688,1284050.625,402540.188,7417.457,64882.602,568992.438,233082.047,1376.887,0.0
50047,World,1987,5040984576.0,0.0,21273.904,10780.647,740894.562,1310437.375,411157.562,7580.463,68187.883,574105.312,241736.719,1451.293,0.0
50048,World,1988,5132294144.0,0.0,22107.795,11264.257,763002.375,1337603.625,420068.406,7765.973,71653.906,579163.875,250709.375,1540.456,0.0
50049,World,1989,5223704064.0,0.0,22410.402,11757.757,785412.812,1364882.875,428978.0,7916.652,75293.719,584032.688,259839.453,1627.165,0.0
50050,World,1990,5316175872.0,43018245636096.0,22757.48,12251.611,808170.25,1392517.75,437666.688,8184.511,79126.859,588909.938,269088.812,1851.776,22757.48
50051,World,1991,5406245888.0,0.0,23244.807,12759.361,831415.062,1420519.625,446270.688,8467.477,83036.539,593667.188,278812.25,2068.725,23244.807
50052,World,1992,5492686336.0,0.0,22580.023,13288.304,853995.062,1447990.375,454669.688,8717.959,86994.648,598557.875,288038.375,2286.059,22580.023
50053,World,1993,5577433600.0,0.0,22812.9,13839.815,876808.0,1475679.75,463170.656,8962.015,91061.711,603434.312,297271.156,2502.61,22812.898
50054,World,1994,5660727808.0,0.0,22969.498,14428.275,899777.5,1503945.0,471719.281,9210.068,95163.797,608730.062,306536.812,2719.226,22969.498
50055,World,1995,5743219712.0,0.0,23458.713,15050.718,923236.188,1532692.0,480513.25,9455.003,99373.758,614018.375,315900.656,2942.765,23458.713
50056,World,1996,5825145344.0,0.0,24159.383,15686.031,947395.562,1562136.5,489529.062,9702.178,103769.758,619303.438,325543.875,3164.666,24159.381
50057,World,1997,5906481152.0,0.0,24302.584,16347.263,971698.125,1593544.0,498496.594,9952.972,108182.234,626408.312,335330.75,3388.345,24302.584
50058,World,1998,5987312640.0,0.0,24213.26,17005.875,995911.375,1623243.875,507222.594,10193.225,112666.703,631895.0,345214.188,3608.815,24213.262
50059,World,1999,6067758592.0,0.0,24732.389,17696.885,1020643.812,1653465.375,516077.781,10425.973,117288.508,637384.062,355326.625,3828.027,24732.387
50060,World,2000,6148898816.0,59866659946496.0,25453.623,18418.812,1046097.438,1684035.0,525280.875,10704.901,122019.797,642500.0,365628.719,4044.294,25453.621
50061,World,2001,6230747136.0,0.0,25668.049,19173.145,1071765.5,1714442.0,534536.125,10986.029,126793.383,647239.0,376019.375,4257.373,25668.049
50062,World,2002,6312407552.0,0.0,26281.037,19969.195,1098046.5,1745900.25,544215.125,11284.582,131699.234,652416.25,386405.25,4473.126,26281.037
50063,World,2003,6393898496.0,0.0,27651.596,20821.449,1125698.125,1779204.625,554733.562,11583.958,136780.703,658069.062,397084.906,4693.509,27651.596
50064,World,2004,6475751424.0,0.0,28636.695,21732.016,1154334.875,1813203.625,565605.188,11907.761,142037.891,663431.375,408127.406,4924.556,28636.695
50065,World,2005,6558176256.0,0.0,29614.602,22696.32,1183949.375,1847534.75,577148.5,12252.855,147418.562,668148.0,419266.812,5166.358,29614.602
50066,World,2006,6641416192.0,0.0,30593.117,23747.99,1214542.5,1883201.375,589337.312,12599.715,152925.375,673221.312,430513.125,5418.975,30593.115
50067,World,2007,6725948416.0,0.0,31506.789,24877.379,1246049.375,1919145.125,602113.688,12963.701,158619.5,677658.312,441796.781,5678.23,31506.791
50068,World,2008,6811597312.0,0.0,32085.836,26021.117,1278135.125,1955874.0,615306.5,13337.775,164483.797,682301.25,453048.094,5937.841,32085.838
50069,World,2009,6898306048.0,0.0,31564.031,27196.848,1309699.25,1992471.625,628322.938,13717.177,170235.75,687335.0,464045.094,6181.409,31564.029
50070,World,2010,6985603072.0,89807296397312.0,33364.348,28451.725,1343063.625,2030673.75,642249.5,14098.827,176431.094,692172.688,475404.969,6427.38,33364.348
50071,World,2011,7073125376.0,0.0,34487.012,29801.525,1377550.625,2070124.875,656986.688,14469.106,182797.984,697136.812,486793.062,6702.199,34487.008
50072,World,2012,7161697792.0,0.0,35006.27,31186.096,1412556.75,2109958.0,671909.438,14849.458,189298.594,701963.75,498334.75,6978.484,35006.266
50073,World,2013,7250593280.0,0.0,35319.203,32630.182,1447876.0,2149905.25,686933.938,15236.994,195841.109,706591.938,509961.219,7272.605,35319.203
50074,World,2014,7339013632.0,0.0,35577.535,34130.094,1483453.5,2190400.75,701985.375,15624.896,202495.672,711509.625,521639.969,7577.476,35577.531
